user_id,gender,service,age,country
4455,male,golden,39,UK
4456,male,normal,35,US
4457,male,premium,44,US
4458,female,normal,53,US
4459,female,golden,17,UK
4460,male,golden,30,US
4461,male,normal,27,UK
4462,male,normal,23,UK
4463,female,golden,29,US
4464,female,golden,23,US
4465,female,golden,25,US
4466,female,golden,34,US
4467,male,golden,40,BR
4468,male,golden,47,US
4469,female,premium,29,US
4470,male,golden,44,UK
4471,female,golden,19,US
4472,male,golden,37,US
4473,male,premium,25,US
4474,female,normal,30,UK
4475,female,normal,35,US
4476,female,golden,30,US
4477,female,normal,22,US
4478,male,golden,26,US
4479,female,golden,39,US
4480,female,golden,27,UK
4481,male,golden,29,US
4482,female,normal,40,JP
4483,male,golden,36,US
4484,female,golden,21,US
4485,female,golden,41,US
4486,male,normal,42,UK
4487,female,normal,43,US
4488,male,golden,24,US
4489,male,premium,31,BR
4490,male,golden,52,US
4491,female,golden,49,US
4492,male,normal,18,JP
4493,female,golden,53,UK
4494,female,premium,44,BR
4495,female,premium,23,JP
4496,male,premium,46,US
4497,female,golden,33,US
4498,male,normal,29,US
4499,female,normal,50,JP
4500,female,normal,28,US
4501,female,golden,31,US
4502,male,golden,34,US
4503,female,golden,23,US
4504,male,golden,46,US
4505,male,premium,17,TW
4506,male,premium,32,TW
4507,female,premium,50,US
4508,female,premium,27,UK
4509,male,normal,14,US
4510,male,golden,40,US
4511,female,premium,14,US
4512,female,normal,19,UK
4513,female,golden,23,US
4514,female,premium,20,US
4515,male,golden,42,US
4516,female,normal,20,UK
4517,male,normal,38,US
4518,female,normal,35,UK
4519,female,premium,43,TW
4520,male,premium,37,US
4521,female,normal,31,UK
4522,female,golden,14,US
4523,male,golden,40,US
4524,male,normal,33,US
4525,male,golden,50,UK
4526,female,golden,41,US
4527,female,normal,26,JP
4528,male,premium,19,US
4529,female,normal,48,US
4530,male,golden,47,TW
4531,male,golden,19,US
4532,female,premium,25,JP
4533,female,normal,36,JP
4534,female,golden,25,US
4535,female,golden,39,UK
4536,male,golden,34,UK
4537,male,normal,38,US
4538,male,golden,51,JP
4539,male,normal,30,US
4540,male,golden,40,US
4541,male,golden,27,US
4542,male,premium,17,UK
4543,female,golden,23,US
4544,female,normal,29,US
4545,female,golden,44,US
4546,female,normal,37,UK
4547,female,normal,25,UK
4548,female,normal,28,US
4549,female,normal,28,US
4550,male,golden,51,TW
4551,female,premium,48,JP
4552,male,golden,41,JP
4553,female,golden,43,US
4554,male,normal,34,US
4555,female,premium,47,US
4556,female,golden,45,US
4557,male,normal,33,US
4558,male,golden,23,US
4559,male,golden,53,US
4560,female,premium,20,US
4561,male,premium,25,US
4562,female,golden,24,US
4563,female,golden,39,JP
4564,female,golden,44,JP
4565,male,golden,46,US
4566,female,golden,31,US
4567,male,premium,44,JP
4568,male,golden,22,US
4569,female,golden,41,US
4570,female,golden,43,UK
4571,female,golden,29,US
4572,male,golden,47,TW
4573,male,golden,53,US
4574,male,normal,29,US
4575,male,normal,46,UK
4576,male,normal,21,UK
4577,male,golden,22,UK
4578,female,golden,41,JP
4579,female,premium,19,US
4580,female,normal,47,US
4581,male,golden,47,US
4582,female,premium,30,US
4583,male,golden,26,US
4584,female,normal,34,JP
4585,male,golden,43,US
4586,male,golden,52,US
4587,male,normal,45,UK
4588,male,golden,47,US
4589,male,premium,48,US
4590,male,premium,38,US
4591,male,normal,38,UK
4592,female,normal,41,US
4593,male,golden,39,JP
4594,female,golden,52,US
4595,male,golden,30,US
4596,male,normal,52,US
4597,male,golden,19,US
4598,female,golden,41,JP
4599,female,normal,35,UK
4600,male,golden,27,US
4601,male,premium,32,US
4602,female,golden,24,US
4603,male,normal,19,US
4604,female,normal,35,US
4605,female,normal,43,US
4606,male,premium,49,JP
4607,male,premium,33,TW
4608,female,premium,35,BR
4609,male,golden,48,JP
4610,female,normal,52,US
4611,female,golden,23,US
4612,female,golden,47,US
4613,male,normal,47,US
4614,female,golden,36,US
4615,female,normal,51,UK
4616,female,golden,51,UK
4617,female,premium,37,US
4618,female,golden,41,US
4619,female,golden,21,UK
4620,male,golden,29,US
4621,female,golden,18,US
4622,female,golden,51,TW
4623,female,golden,28,US
4624,male,premium,44,JP
4625,male,golden,37,UK
4626,male,normal,33,US
4627,male,golden,26,BR
4628,female,normal,50,US
4629,female,normal,51,UK
4630,male,golden,36,UK
4631,female,premium,25,US
4632,male,normal,22,US
4633,male,golden,46,US
4634,female,premium,51,US
4635,male,golden,36,UK
4636,female,premium,22,JP
4637,female,normal,32,JP
4638,female,premium,43,US
4639,male,premium,38,JP
4640,female,golden,27,UK
4641,female,premium,38,US
4642,female,normal,50,US
4643,female,golden,50,UK
4644,male,golden,44,US
4645,female,golden,52,TW
4646,female,premium,47,UK
4647,female,normal,14,US
4648,female,normal,47,US
4649,female,normal,38,US
4650,female,golden,44,US
4651,male,premium,48,US
4652,female,normal,42,UK
4653,female,golden,50,JP
4654,female,golden,28,US
4655,female,golden,21,TW
4656,male,normal,17,US
4657,female,golden,37,US
4658,female,golden,27,US
4659,female,golden,44,US
4660,female,golden,18,TW
4661,female,premium,42,TW
4662,female,golden,41,US
4663,male,normal,50,US
4664,male,golden,43,US
4665,male,normal,15,US
4666,female,golden,33,US
4667,male,normal,24,US
4668,female,golden,21,US
4669,female,golden,26,US
4670,female,golden,19,US
4671,male,golden,50,UK
4672,male,normal,28,US
4673,male,normal,14,US
4674,female,normal,46,US
4675,male,premium,34,US
4676,male,normal,31,UK
4677,male,premium,41,US
4678,male,normal,48,US
4679,female,golden,17,US
4680,male,golden,38,US
4681,male,premium,17,JP
4682,female,normal,34,BR
4683,female,golden,41,UK
4684,female,golden,39,US
4685,male,normal,51,US
4686,male,premium,45,US
4687,male,golden,39,US
4688,male,normal,42,US
4689,male,golden,52,UK
4690,male,golden,53,US
4691,female,golden,49,US
4692,female,golden,46,UK
4693,female,premium,46,US
4694,female,golden,33,UK
4695,male,golden,41,US
4696,male,golden,18,US
4697,female,golden,24,US
4698,male,premium,26,JP
4699,male,golden,16,TW
4700,male,golden,46,UK
4701,female,normal,49,US
4702,male,golden,14,US
4703,female,golden,25,US
4704,male,golden,33,UK
4705,female,premium,39,US
4706,female,golden,22,US
4707,male,golden,43,JP
4708,male,premium,28,UK
4709,male,golden,15,US
4710,female,golden,48,UK
4711,male,golden,49,TW
4712,male,golden,33,US
4713,female,normal,52,US
4714,male,normal,50,US
4715,female,premium,42,TW
4716,female,normal,26,US
4717,male,normal,37,US
4718,female,normal,43,US
4719,female,premium,23,US
4720,male,golden,27,US
4721,male,golden,21,UK
4722,male,premium,46,US
4723,male,premium,47,US
4724,male,premium,24,BR
4725,female,normal,20,US
4726,male,golden,50,US
4727,male,golden,26,US
4728,male,golden,34,UK
4729,female,golden,25,UK
4730,male,golden,16,UK
4731,male,golden,14,US
4732,male,premium,22,UK
4733,female,premium,37,TW
4734,female,golden,50,US
4735,male,golden,46,US
4736,female,premium,29,US
4737,male,golden,51,US
4738,female,normal,17,US
4739,male,premium,17,JP
4740,female,golden,20,US
4741,female,normal,39,UK
4742,male,golden,47,US
4743,male,golden,25,UK
4744,female,premium,36,TW
4745,female,normal,34,UK
4746,female,premium,38,UK
4747,female,golden,30,TW
4748,female,golden,42,JP
4749,male,normal,38,US
4750,male,golden,30,UK
4751,male,premium,19,JP
4752,female,normal,19,US
4753,male,normal,14,US
4754,female,premium,33,JP
4755,female,golden,45,TW
4756,female,normal,17,US
4757,female,normal,21,BR
4758,female,golden,25,US
4759,female,premium,46,UK
4760,female,golden,48,US
4761,female,golden,45,US
4762,male,golden,22,US
4763,male,normal,26,UK
4764,female,golden,20,US
4765,female,normal,51,US
4766,female,normal,34,UK
4767,male,normal,20,US
4768,male,golden,37,US
4769,female,normal,29,UK
4770,male,golden,21,BR
4771,male,premium,35,US
4772,male,golden,35,US
4773,male,golden,46,BR
4774,female,premium,16,JP
4775,female,premium,16,TW
4776,female,normal,26,US
4777,male,premium,47,US
4778,male,golden,53,US
4779,female,normal,16,US
4780,male,normal,28,US
4781,female,normal,50,US
4782,female,golden,42,US
4783,female,premium,31,US
4784,female,normal,37,US
4785,female,golden,17,UK
4786,female,normal,29,US
4787,female,premium,43,JP
4788,female,normal,17,UK
4789,female,golden,38,US
4790,male,golden,44,US
4791,male,premium,43,UK
4792,male,golden,44,US
4793,male,golden,27,US
4794,male,golden,44,US
4795,male,normal,16,US
4796,male,golden,27,US
4797,female,golden,30,UK
4798,male,golden,24,US
4799,female,premium,47,US
4800,male,golden,43,US
4801,male,normal,20,US
4802,female,premium,53,US
4803,female,premium,22,US
4804,female,premium,30,US
4805,female,premium,20,US
4806,female,golden,51,JP
4807,female,golden,33,TW
4808,male,golden,35,TW
4809,male,golden,49,US
4810,male,premium,36,US
4811,male,normal,26,US
4812,female,golden,25,US
4813,female,normal,16,UK
4814,male,golden,44,US
4815,male,golden,46,US
4816,male,normal,23,US
4817,male,normal,27,US
4818,female,premium,14,US
4819,female,golden,14,BR
4820,female,golden,18,UK
4821,female,golden,41,US
4822,female,premium,46,US
4823,female,golden,25,US
4824,male,premium,24,JP
4825,male,golden,24,US
4826,male,normal,45,US
4827,male,golden,34,US
4828,female,golden,44,UK
4829,female,golden,37,US
4830,female,premium,15,US
4831,male,normal,19,US
4832,male,premium,40,TW
4833,male,golden,36,US
4834,female,golden,40,UK
4835,female,normal,46,JP
4836,female,premium,27,US
4837,female,normal,51,US
4838,male,golden,21,TW
4839,male,golden,48,US
4840,female,premium,41,US
4841,female,golden,21,JP
4842,female,normal,40,US
4843,male,normal,24,US
4844,male,golden,22,US
4845,male,golden,24,US
4846,female,golden,34,US
4847,female,golden,18,US
4848,male,golden,50,US
4849,male,normal,36,US
4850,female,golden,45,US
4851,male,normal,23,US
4852,female,normal,47,TW
4853,female,normal,46,JP
4854,female,golden,48,US
4855,female,normal,45,US
4856,male,normal,39,US
4857,female,normal,16,US
4858,male,golden,14,JP
4859,female,premium,43,US
4860,male,normal,32,US
4861,female,golden,33,US
4862,male,normal,36,US
4863,female,premium,51,JP
4864,female,premium,35,TW
4865,male,premium,49,US
4866,female,normal,35,US
4867,female,golden,50,JP
4868,female,premium,16,TW
4869,male,golden,18,US
4870,male,golden,38,BR
4871,female,premium,29,UK
4872,male,golden,23,US
4873,female,normal,16,US
4874,male,golden,36,US
4875,female,normal,22,US
4876,male,normal,34,JP
4877,male,golden,37,US
4878,male,golden,41,US
4879,female,normal,30,US
4880,male,golden,35,US
4881,female,golden,38,UK
4882,male,normal,43,TW
4883,female,premium,50,JP
4884,female,golden,19,US
4885,male,golden,37,JP
4886,male,golden,51,US
4887,female,normal,35,UK
4888,female,normal,38,UK
4889,male,golden,28,US
4890,male,normal,46,US
4891,female,golden,25,JP
4892,male,premium,37,US
4893,male,golden,39,US
4894,male,golden,16,JP
4895,male,golden,45,US
4896,male,golden,51,US
4897,female,golden,22,US
4898,male,golden,21,US
4899,male,premium,30,TW
4900,male,golden,31,UK
4901,male,golden,36,US
4902,male,golden,48,US
4903,female,golden,52,US
4904,male,golden,27,UK
4905,female,golden,17,TW
4906,female,premium,20,TW
4907,male,premium,16,JP
4908,male,golden,39,US
4909,female,golden,28,US
4910,male,golden,19,UK
4911,female,normal,25,US
4912,female,normal,14,UK
4913,male,golden,53,BR
4914,female,premium,18,UK
4915,male,golden,53,US
4916,female,golden,25,US
4917,male,premium,35,US
4918,female,golden,36,JP
4919,male,golden,51,UK
4920,female,normal,28,US
4921,male,golden,27,UK
4922,female,normal,19,BR
4923,female,normal,34,US
4924,male,normal,15,US
4925,male,normal,19,US
4926,male,golden,27,US
4927,female,golden,33,TW
4928,male,golden,32,US
4929,female,golden,17,US
4930,female,golden,40,US
4931,female,golden,14,US
4932,female,premium,25,UK
4933,male,normal,25,US
4934,female,normal,14,US
4935,male,premium,30,BR
4936,female,premium,40,JP
4937,male,golden,25,US
4938,female,premium,24,TW
4939,female,golden,16,UK
4940,male,premium,29,JP
4941,female,golden,27,JP
4942,female,golden,32,TW
4943,female,normal,43,US
4944,male,golden,15,UK
4945,male,normal,26,US
4946,female,golden,34,UK
4947,female,golden,33,US
4948,female,premium,29,UK
4949,female,golden,27,US
4950,male,normal,25,US
4951,female,golden,31,UK
4952,male,golden,53,US
4953,male,normal,23,UK
4954,male,normal,46,UK
4955,female,golden,41,JP
4956,male,golden,17,JP
4957,male,premium,44,US
4958,male,premium,26,US
4959,female,golden,50,UK
4960,male,golden,43,US
4961,male,golden,16,UK
4962,male,golden,52,TW
4963,male,golden,23,UK
4964,male,premium,27,US
4965,female,golden,25,US
4966,male,normal,28,UK
4967,female,normal,36,US
4968,female,premium,20,US
4969,male,golden,51,US
4970,female,normal,41,US
4971,female,normal,48,UK
4972,male,premium,27,BR
4973,male,golden,24,US
4974,male,golden,31,US
4975,female,premium,44,US
4976,male,premium,38,UK
4977,female,golden,23,JP
4978,male,golden,40,US
4979,male,golden,28,UK
4980,male,premium,16,TW
4981,female,normal,40,UK
4982,female,golden,52,UK
4983,female,golden,45,US
4984,male,premium,42,US
4985,male,golden,19,US
4986,female,normal,38,US
4987,female,golden,24,US
4988,female,normal,50,US
4989,male,premium,52,US
4990,female,golden,34,US
4991,male,golden,49,US
4992,female,golden,51,JP
4993,female,normal,15,US
4994,male,normal,44,UK
4995,male,premium,53,BR
4996,male,premium,49,BR
4997,female,golden,40,US
4998,female,normal,24,US
4999,male,golden,17,US
5000,male,normal,42,UK
5001,male,premium,43,UK
5002,male,golden,48,US
5003,female,normal,14,UK
5004,male,normal,48,US
5005,male,golden,31,UK
5006,male,golden,48,TW
5007,female,premium,29,US
5008,male,golden,52,JP
5009,female,golden,30,US
5010,male,golden,32,US
5011,male,normal,20,US
5012,male,golden,29,US
5013,female,normal,42,JP
5014,male,premium,49,US
5015,female,golden,32,JP
5016,female,premium,17,US
5017,female,normal,36,US
5018,male,golden,48,UK
5019,male,normal,48,UK
5020,male,golden,50,US
5021,female,golden,36,TW
5022,male,golden,24,BR
5023,male,golden,38,UK
5024,female,golden,39,US
5025,female,golden,26,US
5026,male,golden,33,US
5027,female,golden,16,US
5028,male,golden,19,UK
5029,female,normal,48,US
5030,male,golden,30,US
5031,female,golden,33,US
5032,female,golden,47,US
5033,male,golden,30,US
5034,female,normal,28,US
5035,female,premium,25,US
5036,female,normal,44,US
5037,female,golden,23,US
5038,female,golden,40,BR
5039,female,premium,49,US
5040,male,golden,21,US
5041,female,golden,48,US
5042,female,premium,18,JP
5043,female,golden,29,US
5044,female,normal,39,US
5045,female,golden,52,US
5046,female,golden,35,US
5047,male,golden,16,US
5048,female,premium,18,BR
5049,female,golden,24,US
5050,male,golden,24,JP
5051,male,premium,32,JP
5052,male,premium,21,US
5053,female,golden,32,UK
5054,male,normal,26,US
5055,female,normal,51,US
5056,male,normal,41,US
5057,female,normal,52,US
5058,male,premium,28,US
5059,male,golden,52,BR
5060,female,golden,16,JP
5061,female,golden,39,US
5062,female,golden,27,US
5063,female,golden,15,US
5064,female,golden,37,UK
5065,male,golden,32,UK
5066,male,golden,34,US
5067,male,golden,29,US
5068,female,premium,39,US
5069,male,normal,29,US
5070,female,golden,45,US
5071,male,premium,40,US
5072,female,golden,39,UK
5073,female,golden,22,US
5074,male,normal,40,US
5075,female,golden,36,US
5076,male,normal,28,US
5077,female,golden,49,US
5078,female,normal,49,US
5079,male,golden,15,JP
5080,female,premium,22,US
5081,female,premium,29,JP
5082,female,golden,27,US
5083,female,premium,18,US
5084,male,normal,28,US
5085,male,golden,50,US
5086,male,golden,14,UK
5087,female,golden,46,UK
5088,male,normal,48,UK
5089,male,premium,38,BR
5090,male,golden,34,US
5091,male,golden,21,US
5092,female,golden,32,US
5093,female,golden,25,JP
5094,female,premium,40,JP
5095,female,normal,44,JP
5096,male,golden,33,US
5097,male,golden,42,US
5098,female,normal,15,UK
5099,male,normal,50,UK
5100,male,premium,39,US
5101,female,golden,33,US
5102,female,premium,26,BR
5103,male,normal,23,US
5104,male,golden,39,US
5105,male,golden,35,US
5106,male,golden,46,US
5107,male,golden,52,US
5108,male,golden,15,UK
5109,male,premium,36,BR
5110,male,golden,26,US
5111,female,golden,23,US
5112,male,premium,22,US
5113,male,golden,45,JP
5114,female,normal,19,US
5115,male,golden,53,UK
5116,male,normal,17,UK
5117,female,normal,34,JP
5118,female,premium,30,UK
5119,male,normal,22,US
5120,male,premium,17,BR
5121,female,golden,27,US
5122,female,normal,17,JP
5123,male,golden,14,UK
5124,male,golden,39,US
5125,male,premium,31,US
5126,male,premium,49,US
5127,female,normal,45,US
5128,male,normal,48,US
5129,female,golden,37,US
5130,female,golden,47,US
5131,female,golden,34,US
5132,male,premium,26,US
5133,female,golden,16,US
5134,female,normal,21,US
5135,male,golden,47,UK
5136,female,golden,14,US
5137,female,golden,53,US
5138,female,premium,21,UK
5139,male,golden,20,US
5140,female,premium,28,US
5141,female,normal,17,US
5142,male,normal,25,US
5143,female,golden,40,UK
5144,female,premium,26,JP
5145,female,normal,28,JP
5146,male,normal,39,US
5147,female,golden,19,US
5148,female,golden,49,TW
5149,male,normal,19,US
5150,female,golden,32,US
5151,female,golden,17,UK
5152,female,golden,30,US
5153,male,normal,17,UK
5154,female,normal,27,US
5155,female,premium,53,JP
5156,female,premium,31,US
5157,female,normal,45,TW
5158,female,normal,45,JP
5159,male,normal,45,JP
5160,male,premium,38,BR
5161,male,premium,36,US
5162,female,golden,28,UK
5163,female,normal,39,UK
5164,female,normal,24,UK
5165,male,golden,28,US
5166,female,premium,26,US
5167,female,premium,45,TW
5168,male,premium,22,UK
5169,female,golden,19,US
5170,female,golden,30,US
5171,female,golden,21,UK
5172,male,golden,53,BR
5173,male,normal,33,US
5174,male,golden,31,JP
5175,female,golden,29,UK
5176,female,golden,22,US
5177,female,normal,46,US
5178,male,normal,14,US
5179,male,normal,22,US
5180,male,normal,46,US
5181,male,normal,46,US
5182,female,golden,44,US
5183,female,golden,24,UK
5184,male,golden,18,UK
5185,male,golden,39,US
5186,female,normal,38,US
5187,female,golden,24,US
5188,male,golden,35,US
5189,male,golden,35,JP
5190,female,premium,15,BR
5191,female,normal,17,JP
5192,female,golden,51,US
5193,male,golden,49,UK
5194,female,premium,18,BR
5195,female,normal,21,UK
5196,male,premium,53,US
5197,male,golden,23,UK
5198,male,premium,43,BR
5199,female,premium,14,US
5200,female,golden,39,US
5201,female,golden,33,US
5202,male,premium,35,TW
5203,female,golden,44,US
5204,female,golden,50,US
5205,female,golden,20,US
5206,male,normal,45,US
5207,male,premium,15,TW
5208,female,golden,46,US
5209,male,golden,42,US
5210,male,normal,42,US
5211,male,normal,35,UK
5212,female,golden,28,JP
5213,male,golden,41,US
5214,male,golden,44,US
5215,female,normal,44,US
5216,female,golden,23,US
5217,female,premium,32,TW
5218,male,golden,35,US
5219,male,golden,25,JP
5220,male,golden,22,UK
5221,female,premium,37,US
5222,female,golden,50,US
5223,male,golden,39,US
5224,female,golden,14,US
5225,female,golden,42,US
5226,male,golden,47,US
5227,female,normal,27,US
5228,male,premium,35,JP
5229,female,normal,17,UK
5230,male,golden,46,US
5231,male,premium,19,US
5232,female,normal,29,JP
5233,male,normal,53,UK
5234,female,golden,17,US
5235,male,normal,45,US
5236,male,golden,41,US
5237,female,premium,30,JP
5238,male,golden,35,US
5239,male,golden,36,UK
5240,male,premium,32,TW
5241,male,normal,27,UK
5242,male,premium,45,JP
5243,male,golden,19,TW
5244,female,golden,21,UK
5245,female,golden,38,US
5246,female,golden,42,US
5247,male,premium,21,US
5248,male,normal,31,JP
5249,male,golden,16,US
5250,male,normal,32,UK
5251,female,golden,18,US
5252,male,golden,16,US
5253,male,premium,48,UK
5254,male,golden,43,US
5255,female,normal,16,JP
5256,male,golden,44,US
5257,female,premium,22,US
5258,male,premium,37,UK
5259,male,golden,20,US
5260,female,premium,30,US
5261,male,normal,30,US
5262,female,golden,27,UK
5263,male,premium,16,UK
5264,male,premium,44,TW
5265,male,golden,25,US
5266,female,golden,42,US
5267,female,normal,42,US
5268,female,normal,48,JP
5269,female,golden,30,US
5270,female,normal,52,JP
5271,male,normal,31,US
5272,male,golden,14,US
5273,female,premium,17,JP
5274,male,premium,14,UK
5275,female,golden,30,BR
5276,female,premium,17,UK
5277,male,golden,22,UK
5278,female,premium,28,US
5279,male,golden,21,US
5280,female,premium,38,US
5281,female,golden,16,US
5282,male,golden,25,US
5283,male,golden,49,JP
5284,male,premium,35,TW
5285,male,golden,19,US
5286,female,golden,19,US
5287,female,golden,20,TW
5288,male,golden,29,US
5289,female,golden,46,JP
5290,female,golden,38,UK
5291,female,golden,19,US
5292,female,golden,45,US
5293,female,golden,23,UK
5294,male,premium,21,JP
5295,male,golden,26,US
5296,male,normal,52,US
5297,female,normal,50,US
5298,female,normal,14,US
5299,male,golden,31,JP
5300,female,golden,33,US
5301,male,golden,31,US
5302,female,golden,34,JP
5303,female,normal,35,US
5304,male,golden,18,JP
5305,male,normal,48,US
5306,male,normal,16,UK
5307,female,normal,44,US
5308,female,premium,19,BR
5309,male,golden,38,US
5310,female,golden,33,US
5311,male,golden,22,US
5312,female,normal,16,US
5313,female,normal,35,JP
5314,male,golden,16,BR
5315,female,golden,37,US
5316,male,premium,27,US
5317,male,golden,51,UK
5318,male,premium,35,BR
5319,male,golden,30,US
5320,female,premium,24,BR
5321,male,normal,28,UK
5322,male,golden,14,TW
5323,male,normal,47,JP
5324,male,golden,31,US
5325,male,premium,27,US
5326,female,premium,14,UK
5327,male,premium,33,JP
5328,male,golden,38,UK
5329,male,normal,46,US
5330,female,normal,19,BR
5331,male,golden,27,TW
5332,male,premium,44,US
5333,female,premium,50,UK
5334,male,golden,15,US
5335,male,golden,39,US
5336,male,golden,42,JP
5337,male,normal,16,US
5338,female,golden,23,US
5339,male,golden,33,US
5340,female,normal,42,UK
5341,female,normal,51,TW
5342,male,normal,34,UK
5343,male,golden,28,JP
5344,female,golden,29,US
5345,male,normal,23,US
5346,female,premium,42,US
5347,male,normal,53,UK
5348,male,golden,15,US
5349,female,golden,17,US
5350,male,premium,26,UK
5351,male,normal,34,US
5352,male,golden,41,UK
5353,male,normal,39,US
5354,female,golden,44,UK
5355,male,premium,35,US
5356,male,normal,16,US
5357,female,premium,20,US
5358,female,golden,22,TW
5359,male,premium,32,UK
5360,male,golden,47,US
5361,male,golden,21,US
5362,male,golden,14,UK
5363,male,golden,43,UK
5364,female,golden,17,BR
5365,female,golden,46,US
5366,female,normal,29,US
5367,female,premium,24,US
5368,female,golden,47,US
5369,female,normal,29,US
5370,female,premium,25,US
5371,male,golden,52,US
5372,male,premium,31,US
5373,female,golden,15,US
5374,male,golden,20,US
5375,male,premium,14,JP
5376,male,normal,30,JP
5377,female,premium,18,JP
5378,male,premium,23,JP
5379,male,golden,14,US
5380,male,golden,32,US
5381,female,golden,42,US
5382,male,golden,45,US
5383,male,golden,36,US
5384,male,normal,19,US
5385,female,golden,32,US
5386,female,golden,30,US
5387,female,golden,50,US
5388,female,premium,38,JP
5389,female,golden,19,US
5390,female,normal,29,US
5391,female,normal,39,US
5392,female,premium,51,BR
5393,female,golden,38,US
5394,male,premium,36,JP
5395,male,normal,35,US
5396,female,golden,46,TW
5397,male,golden,41,US
5398,female,golden,28,US
5399,female,golden,51,US
5400,male,premium,44,US
5401,male,normal,31,UK
5402,female,golden,33,US
5403,female,golden,46,TW
5404,female,golden,43,UK
5405,male,golden,49,US
5406,female,golden,36,JP
5407,male,normal,21,US
5408,male,golden,46,JP
5409,male,normal,18,US
5410,female,golden,22,US
5411,male,normal,20,US
5412,female,golden,36,US
5413,male,normal,28,US
5414,female,premium,27,US
5415,male,golden,24,US
5416,female,golden,24,US
5417,male,golden,52,US
5418,male,golden,34,JP
5419,male,normal,23,US
5420,male,golden,30,US
5421,female,golden,24,US
5422,male,golden,25,UK
5423,female,golden,48,US
5424,male,normal,27,US
5425,female,premium,40,BR
5426,male,normal,29,UK
5427,male,golden,23,UK
5428,male,golden,18,JP
5429,male,golden,48,US
5430,male,premium,35,US
5431,female,golden,34,US
5432,male,premium,17,US
5433,female,normal,18,US
5434,male,golden,52,US
5435,female,premium,50,US
5436,female,premium,43,BR
5437,female,normal,38,US
5438,male,golden,15,US
5439,female,golden,15,US
5440,female,normal,30,US
5441,male,normal,31,US
5442,male,golden,26,JP
5443,female,premium,20,TW
5444,female,golden,34,US
5445,female,golden,17,UK
5446,female,golden,41,JP
5447,male,normal,43,US
5448,male,golden,15,US
5449,female,normal,34,UK
5450,male,normal,33,US
5451,female,premium,34,UK
5452,male,golden,14,US
5453,female,normal,17,TW
5454,male,normal,24,UK
5455,male,golden,20,UK
5456,female,premium,50,JP
5457,female,golden,15,US
5458,female,normal,23,UK
5459,male,golden,15,TW
5460,female,normal,47,US
5461,female,normal,23,US
5462,male,golden,46,US
5463,female,golden,52,US
5464,male,golden,42,TW
5465,male,normal,36,UK
5466,female,golden,30,US
5467,female,normal,37,US
5468,female,golden,31,US
5469,male,golden,44,US
5470,male,golden,25,US
5471,male,golden,49,UK
5472,female,premium,20,JP
5473,female,normal,17,UK
5474,male,golden,23,JP
5475,male,golden,40,TW
5476,female,premium,37,US
5477,female,normal,36,US
5478,male,normal,29,UK
5479,female,golden,46,US
5480,male,premium,31,UK
5481,male,golden,15,UK
5482,male,premium,41,TW
5483,male,normal,35,US
5484,female,golden,48,UK
5485,male,golden,17,US
5486,female,premium,14,US
5487,male,golden,18,US
5488,female,normal,49,US
5489,female,normal,43,UK
5490,male,golden,21,US
5491,female,golden,14,US
5492,female,golden,33,US
5493,female,golden,26,US
5494,female,golden,20,BR
5495,female,golden,32,UK
5496,male,normal,18,JP
5497,female,golden,17,US
5498,female,normal,19,US
5499,female,normal,34,UK
5500,male,golden,21,US
5501,female,premium,45,JP
5502,female,golden,49,UK
5503,female,golden,52,US
5504,female,golden,23,US
5505,female,premium,33,TW
5506,female,golden,36,US
5507,male,normal,39,US
5508,female,golden,29,US
5509,male,golden,50,US
5510,female,normal,29,US
5511,female,normal,40,US
5512,male,premium,25,UK
5513,male,golden,46,US
5514,male,premium,51,US
5515,male,golden,38,US
5516,male,golden,15,UK
5517,female,premium,43,US
5518,male,normal,39,US
5519,male,normal,21,UK
5520,female,normal,39,TW
5521,male,normal,20,US
5522,male,golden,26,US
5523,female,golden,29,US
5524,male,premium,43,US
5525,male,normal,50,UK
5526,female,golden,49,US
5527,female,golden,30,UK
5528,female,golden,34,JP
5529,male,golden,39,US
5530,female,golden,23,US
5531,female,normal,49,BR
5532,male,premium,36,US
5533,female,normal,16,US
5534,male,normal,48,US
5535,female,normal,23,JP
5536,male,normal,51,US
5537,male,premium,44,UK
5538,female,golden,50,US
5539,male,golden,19,US
5540,male,premium,40,JP
5541,male,normal,45,US
5542,female,golden,31,UK
5543,male,golden,34,US
5544,female,golden,33,JP
5545,female,golden,23,UK
5546,female,golden,34,US
5547,female,premium,20,BR
5548,male,premium,44,US
5549,female,golden,19,US
5550,female,golden,31,US
5551,male,normal,42,UK
5552,female,normal,22,US
5553,male,normal,18,US
5554,female,golden,49,US
5555,male,normal,51,US
5556,male,golden,18,US
5557,female,golden,17,UK
5558,female,golden,52,UK
5559,male,normal,50,US
5560,female,normal,32,US
5561,female,premium,46,US
5562,male,golden,48,UK
5563,male,golden,49,JP
5564,female,normal,33,BR
5565,male,golden,45,US
5566,female,normal,45,US
5567,female,normal,32,UK
5568,female,golden,21,US
5569,female,normal,49,US
5570,female,golden,38,UK
5571,female,golden,15,JP
5572,male,normal,31,UK
5573,male,golden,19,US
5574,female,golden,31,US
5575,male,premium,30,UK
5576,female,normal,21,US
5577,female,premium,33,JP
5578,female,golden,47,JP
5579,female,normal,36,JP
5580,female,golden,27,US
5581,female,normal,35,UK
5582,female,golden,26,US
